"","individual_article","targeted_words","frequencey","total_counts"
"1393","..data.articles.Reviewing.Fire..Climate..Deer..and.Foundation.Species.as.Drivers.of.Historically.Open.Oak.and.Pine.Forests.and.Transition.to.Closed.Forests.pdf","pyrogeography",1,210
"1394","..data.articles.Revisiting.Wildland.Fire.Fuel.Quantification.Methods_.The.Challenge.of.Understanding.a.Dynamic..Biotic.Entity.pdf","pyrogeography",1,210
"1395","..data.articles.Rewilding_.Science..Practice..and.Politics.pdf","pyrogeography",0,210
"1396","..data.articles.roos.et.al.2016.living.on.a.flammable.planet.interdisciplinary.cross.scalar.and.varied.cultural.lessons.prospects.and.pdf","pyrogeography",4,210
"1397","..data.articles.Shepherding.for.Wildfire.Adaptation.pdf","pyrogeography",1,210
"1398","..data.articles.Soothsaying.DOM.pdf","pyrogeography",1,210
"1399","..data.articles.Spatiotemporal.Data.Mining.Problems.and.Methods.pdf","pyrogeography",1,210
"1400","..data.articles.Species.distribution.models.pdf","pyrogeography",0,210
"1401","..data.articles.Supplementation.and.sustainable.grazing.systems.pdf","pyrogeography",1,210
"1402","..data.articles.targeted_words_plot.pdf","pyrogeography",1,210
"1403","..data.articles.Terrestrial.Vegetation.in.the.Coupled.Human.Earth.System_.Contributions.of.Remote.Sensing.pdf","pyrogeography",0,210
"1404","..data.articles.The.biogeochemical.consequences.of.late.Holocene.wildfires.in.three.subalpine.lakes.from.northern.Colorado.pdf","pyrogeography",1,210
"1405","..data.articles.The.co.evolution.of.life.and.organics.on.earth_.Expansions.of.energy.harnessing.pdf","pyrogeography",1,210
"1406","..data.articles.The.Concept.of.the.Anthropocene.pdf","pyrogeography",0,210
"1407","..data.articles.The.current.state.of.CO2.flux.chamber.studies.in.the.Arctic.tundra.pdf","pyrogeography",1,210
"1408","..data.articles.The.discovery.of.fire.by.humans.pdf","pyrogeography",1,210
"1409","..data.articles.The.Early.Origins.of.Terrestrial.C4.Photosynthesis.pdf","pyrogeography",0,210
"1410","..data.articles.The.Environmental.Reach.of.Asia.pdf","pyrogeography",0,210
"1411","..data.articles.The.long.term.impacts.of.climate.and.fire.on.catchment.processes.and.aquatic.ecosystem.response.in.Tasmania..Australia.pdf","pyrogeography",1,210
"1412","..data.articles.The.Politics.of.the.Anthropogenic.pdf","pyrogeography",0,210
"1413","..data.articles.The.Pyrogenic.Carbon.Cycle.pdf","pyrogeography",0,210
"1414","..data.articles.The.pyrohealth.transition_.how.combustion.emissions.have.shaped.health.through.human.history.pdf","pyrogeography",1,210
"1415","..data.articles.The.Role.of.Behavior.in.the.Evolution.of.Spiders..Silks..and.Webs.pdf","pyrogeography",0,210
"1416","..data.articles.The.scientific.value.of.fire.in.wilderness.pdf","pyrogeography",1,210
"1417","..data.articles.Tools.for.Assessing.the.Impacts.of.Climate.Variability.and.Change.on.Wildfire.Regimes.in.Forests.pdf","pyrogeography",1,210
"1418","..data.articles.total_counts_of_targeted_words.pdf","pyrogeography",1,210
"1419","..data.articles.Traditional.fire.use..landscape.transition..and.the.legacies.of.social.theory.past.pdf","pyrogeography",8,210
"1420","..data.articles.Traditional.Fire.Knowledge.pdf","pyrogeography",6,210
"1421","..data.articles.Transformative.Environmental.Governance.pdf","pyrogeography",0,210
"1422","..data.articles.Transgressing.Time_.Archaeological.Evidence.in_of.the.Anthropocene.pdf","pyrogeography",0,210
"1423","..data.articles.Tropical.Forests.in.the.Anthropocene.pdf","pyrogeography",0,210
"1424","..data.articles.Understanding.Fire.Regimes.for.a.Better.Anthropocene.pdf","pyrogeography",3,210
"1425","..data.articles.Understanding.the.long.term.impact.of.prescribed.burning.in.mediterranean.climate.biodiversity.hotspots..with.a.focus.on.south.western.Australia.pdf","pyrogeography",1,210
"1426","..data.articles.Urbanism.and.Anthropogenic.Landscapes.pdf","pyrogeography",0,210
"1427","..data.articles.Using.MODIS.data.to.analyse.post.fire.vegetation.recovery.in.Australian.eucalypt.forests.pdf","pyrogeography",1,210
"1428","..data.articles.Vegetation.fires.in.the.Anthropocene.pdf","pyrogeography",4,210
"1429","..data.articles.What.Limits.Trees.in.C4.Grasslands.and.Savannas_.pdf","pyrogeography",0,210
"1430","..data.articles.Wildfire.Prediction.to.Inform.Fire.Management_.Statistical.Science.Challenges.pdf","pyrogeography",1,210
"1431","..data.articles.Wildland.fire.risk.research.in.Canada.pdf","pyrogeography",1,210
"1432","..data.articles.Will.landscape.fire.increase.in.the.future_.A.systems.approach.to.climate..fire..fuel..and.human.drivers.pdf","pyrogeography",2,210
"1433","..data.articles.12.000.Years.of.fire.regime.drivers.in.pdf","anthropocene",0,1287
"1434","..data.articles.2022.12.30.NW.Biomes.to.Anthromes.Technical.Paper.pdf","anthropocene",2,1287
"1435","..data.articles.A.450.Million.Year.History.of.Fire.pdf","anthropocene",0,1287
"1436","..data.articles.A.new.Dead.Sea.pollen.record.reveals.the.last.glacial.paleoenvironment.of.the.southern.Levant.pdf","anthropocene",0,1287
"1437","..data.articles.A.Novel.Approach.to.Carrying.Capacity_.From.a.priori.Prescription.to.a.posteriori.Derivation.Based.on.Underlying.Mechanisms.and.Dynamics.pdf","anthropocene",6,1287
"1438","..data.articles.A.review.of.challenges.to.determining.and.demonstrating.efficiency.of.large.fire.management.pdf","anthropocene",0,1287
"1439","..data.articles.A.systematic.review.of.factors.affecting.wildlife.survival.during.rehabilitation.and.release.pdf","anthropocene",0,1287
"1440","..data.articles.A.review.of.study.methods.and.progress.on.hominid.use.of.fire.pdf","anthropocene",0,1287
"1441","..data.articles.Adaptation.Strategies.and.Approaches.for.Managing.Fire.in.a.Changing.Climate.pdf","anthropocene",2,1287
"1442","..data.articles.Aerosol.Impacts.on.Climate.and.Biogeochemistry.pdf","anthropocene",9,1287
"1443","..data.articles.An.Overview.of.Forest.Fire.Regimes.and.Their.Constitution.Basis.pdf","anthropocene",0,1287
"1444","..data.articles.Anthropology.and.the.Anthropocene_.Criticisms..Experiments..and.Collaborations.pdf","anthropocene",130,1287
"1445","..data.articles.archibald.2016.managing.the.human.component.of.fire.regimes.lessons.from.africa.pdf","anthropocene",0,1287
"1446","..data.articles.Assessing.Landscape.Vulnerability.to.Wildfire.in.the.USA.pdf","anthropocene",0,1287
"1447","..data.articles.Astrobiology_.The.Study.of.the.Living.Universe.pdf","anthropocene",1,1287
"1448","..data.articles.Broad.Scale.Monitoring.of.Live.Fuel.Moisture.pdf","anthropocene",0,1287
"1449","..data.articles.Can.trophic.rewilding.reduce.the.impact.pdf","anthropocene",3,1287
"1450","..data.articles.Centering.Indigenous.Voices_.The.Role.of.Fire.in.the.Boreal.Forest.of.North.America.pdf","anthropocene",0,1287
"1451","..data.articles.Changing.fire.regimes.in.East.and.Southern.Africa.s.savanna.protected.areas_.opportunities.and.challenges.for.indigenous.led.savanna.burning.emissions.abatement.schemes.pdf","anthropocene",0,1287
"1452","..data.articles.Climate.vegetation.fire.interactions.and.feedbacks_.trivial.detail.or.major.barrier.to.projecting.the.future.of.the.Earth.system_.pdf","anthropocene",0,1287
"1453","..data.articles.Climate.Adaptation.of.Tropical.Cattle.pdf","anthropocene",0,1287
"1454","..data.articles.Climate.and.wildfires.in.the.North.American.boreal.forest.pdf","anthropocene",0,1287
"1455","..data.articles.Climate.Change.and.Forests.pdf","anthropocene",0,1287
"1456","..data.articles.Climate.Change.and.Future.Fire.Regimes_.Examples.from.California.pdf","anthropocene",1,1287
"1457","..data.articles.Climate.change.impact.on.future.wildfire.danger.and.activity.in.southern.Europe_.a.review.pdf","anthropocene",0,1287
"1458","..data.articles.Climate.change.vulnerability.and.adaptation.in.the.managed.Canadian.boreal.forest.pdf","anthropocene",1,1287
"1459","..data.articles.Climate.change..extreme.weather.events.pdf","anthropocene",0,1287
"1460","..data.articles.CLIMATE.ECONOMICS..THE.STATE.OF.THE.ART.pdf","anthropocene",0,1287
"1461","..data.articles.Climate.Extremes.and.Compound.Hazards.in.a.Warming.World.pdf","anthropocene",2,1287
"1462","..data.articles.Climate.influences.on.future.fire.severity_.a.synthesis.of.climate.fire.interactions.and.impacts.on.fire.regimes..high.severity.fire..and.forests.in.the.western.United.States.pdf","anthropocene",0,1287
"1463","..data.articles.Climate..Environment..and.Disturbance.History.Govern.Resilience.of.Western.North.American.Forests.pdf","anthropocene",2,1287
"1464","..data.articles.Coexisting.with.wildfire_.Achievements.and.challenges.for.a.radical.social.ecological.transformation.in.Catalonia..Spain..pdf","anthropocene",0,1287
"1465","..data.articles.Comparison.of.Wildfire.Meteorology.and.Climate.at.the.Adriatic.Coast.and.Southeast.Australia.pdf","anthropocene",1,1287
"1466","..data.articles.Consequences.of.climate.change.pdf","anthropocene",0,1287
"1467","..data.articles.Considering.regeneration.failure.in.the.context.of.changing.climate.and.disturbance.regimes.in.western.North.America.pdf","anthropocene",0,1287
"1468","..data.articles.Critical.Geoarchaeology_.From.Depositional.Processes.to.the.Sociopolitics.of.Earthen.Life.pdf","anthropocene",49,1287
"1469","..data.articles.CURRENT.UNCERTAINTIES.IN.ASSESSING.AEROSOL.EFFECTS.ON.CLIMATE.pdf","anthropocene",0,1287
"1470","..data.articles.Current.Wildland.Fire.Patterns.and.Challenges.in.Europe_.A.Synthesis.of.National.Perspectives.pdf","anthropocene",1,1287
"1471","..data.articles.Degradation.and.Recovery.in.Changing.Forest.Landscapes_.A.Multiscale.Conceptual.Framework.pdf","anthropocene",2,1287
"1472","..data.articles.Demographic.Transitions.and.Modernity.pdf","anthropocene",0,1287
"1473","..data.articles.Denitrification..Anammox..and.N2.Production.in.Marine.Sediments.pdf","anthropocene",3,1287
"1474","..data.articles.Designer.Ecosystems_.Incorporating.Design.Approaches.into.Applied.Ecology.pdf","anthropocene",9,1287
"1475","..data.articles.Disturbance..Complexity..Scale_.New.Approaches.to.the.Study.of.Human.Environment.Interactions.pdf","anthropocene",1,1287
"1476","..data.articles.Drought.and.Fire.in.the.Western.USA_.Is.Climate.Attribution.Enough_.pdf","anthropocene",1,1287
"1477","..data.articles.Droughts..Wildfires..and.Forest.Carbon.Cycling_.A.Pantropical.Synthesis.pdf","anthropocene",2,1287
"1478","..data.articles.Dry.Deposition.of.Atmospheric.Aerosols_.Approaches..Observations..and.Mechanisms.pdf","anthropocene",0,1287
"1479","..data.articles.Ecological.Mechanisms.Underlying.Arthropod.Species.Diversity.in.Grasslands.pdf","anthropocene",0,1287
"1480","..data.articles.Ecology.and.evolution.of.pine.life.histories.pdf","anthropocene",0,1287
"1481","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy..2..pdf","anthropocene",0,1287
"1482","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy.pdf","anthropocene",0,1287
"1483","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand.pdf","anthropocene",0,1287
"1484","..data.articles.Economic.drivers.of.global.fire.activity_.A.critical.review.using.the.DPSIR.framework.pdf","anthropocene",2,1287
"1485","..data.articles.Ecosystem.Services.from.Tropical.Forests_.Review.of.Current.Science.pdf","anthropocene",0,1287
"1486","..data.articles.Effects.of.Evolution..Ecology..and.Economy.on.Human.Diet_.Insights.from.Hunter.Gatherers.and.Other.Small.Scale.Societies.pdf","anthropocene",0,1287
"1487","..data.articles.Environmental.Security.and.the.Anthropocene_.Law..Criminology..and.International.Relations.pdf","anthropocene",112,1287
"1488","..data.articles.Ever.Since.Owen_.Changing.Perspectives.on.the.Early.Evolution.of.Tetrapods.pdf","anthropocene",0,1287
"1489","..data.articles.Evolution.in.the.Anthropocene_.Informing.Governance.and.Policy.pdf","anthropocene",45,1287
"1490","..data.articles.Evolutionary.Ecology.of.Fire.pdf","anthropocene",3,1287
"1491","..data.articles.Evolutionary.Legacy.Effects.on.Ecosystems_.Biogeographic.Origins..Plant.Traits..and.Implications.for.Management.in.the.Era.of.Global.Change.pdf","anthropocene",3,1287
"1492","..data.articles.Fire.in.Mediterranean.Climate.Ecosystems.A.Comparative.Overview.pdf","anthropocene",0,1287
"1493","..data.articles.Fire.smart.management.of.forest.landscapes.in.the.Mediterranean.basin.under.global.change.pdf","anthropocene",0,1287
"1494","..data.articles.Fire.vegetation.interactions.during.the.last.11.000.years.in.boreal.and.cold.temperate.forests.of.Fennoscandia.pdf","anthropocene",0,1287
"1495","..data.articles.Fire.induced.deforestation.in.drought.prone.Mediterranean.forests_.drivers.and.unknowns.from.leaves.to.communities.pdf","anthropocene",0,1287
"1496","..data.articles.Fire.vegetation.feedbacks.and.alternative.states_.common.mechanisms.of.temperate.forest.vulnerabilit.pdf","anthropocene",0,1287
"1497","..data.articles.Fire.as.a.Fundamental.Ecological.Process_.Research.Advances.and.Frontiers.pdf","anthropocene",1,1287
"1498","..data.articles.Fire.effects.on.soils_.the.human.dimension.pdf","anthropocene",2,1287
"1499","..data.articles.Fire.in.the.Earth.System.pdf","anthropocene",0,1287
"1500","..data.articles.Fire.performance.of.timber.review.for.use.in.wildland.urban.interfaces.pdf","anthropocene",0,1287
"1501","..data.articles.Fire..grazing.and.the.evolution.of.New.Zealand.grasses.pdf","anthropocene",0,1287
"1502","..data.articles.Fire..herbivores.and.the.management.of.temperate.Eucalyptus.savanna.in.Tasmania_.Introducing.the.Beaufront.fire...mammalian.herbivore.field.experiment.pdf","anthropocene",0,1287
"1503","..data.articles.Fires.and.rates.of.change.in.the.temperate.rainforests.of.northwestern.Patagonia.since...x223C.18.ka.pdf","anthropocene",2,1287
"1504","..data.articles.Fires.in.the.Cenozoic_.a.late.flowering.of.flammable.ecosystems.pdf","anthropocene",0,1287
"1505","..data.articles.firesincoastal.pdf","anthropocene",1,1287
"1506","..data.articles.fourthbudget_supporting_research_reviewofclimatescience_developements_since_ippc_ar4.libre.pdf","anthropocene",0,1287
"1507","..data.articles.G__Journals_Client.07_WF_18.5._Pagination_Tex_WF08187.dvi.pdf","anthropocene",0,1287
"1508","..data.articles.Gender.in.African.Population.Research_.The.Fertility_Reproductive.Health.Example.pdf","anthropocene",0,1287
"1509","..data.articles.Global.Biodiversity.Change_.The.Bad..the.Good..and.the.Unknown.pdf","anthropocene",0,1287
"1510","..data.articles.Global.Biogeochemical.Cycling.of.Mercury_.A.Review.pdf","anthropocene",0,1287
"1511","..data.articles.Global.Climate.Forcing.by.Criteria.Air.Pollutants.pdf","anthropocene",0,1287
"1512","..data.articles.Global.Environmental.Change.and.Noncommunicable.Disease.Risks.pdf","anthropocene",7,1287
"1513","..data.articles.Global.footprints.of.dansgaard.oeschger.oscillations.in.a.GCM.pdf","anthropocene",0,1287
"1514","..data.articles.Global.State.of.Biodiversity.and.Loss.pdf","anthropocene",1,1287
"1515","..data.articles.Global.Wildland.Fire.Management.Research.Needs.pdf","anthropocene",0,1287
"1516","..data.articles.Have.plants.evolved.to.self.immolate_.pdf","anthropocene",0,1287
"1517","..data.articles.Historical.pyrogeography.of.Texas..USA.pdf","anthropocene",0,1287
"1518","..data.articles.Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","anthropocene",0,1287
"1519","..data.articles.How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","anthropocene",0,1287
"1520","..data.articles.How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","anthropocene",0,1287
"1521","..data.articles.Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","anthropocene",0,1287
"1522","..data.articles.Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","anthropocene",4,1287
"1523","..data.articles.Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","anthropocene",0,1287
"1524","..data.articles.Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","anthropocene",0,1287
"1525","..data.articles.Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","anthropocene",18,1287
"1526","..data.articles.Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","anthropocene",0,1287
"1527","..data.articles.Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","anthropocene",0,1287
"1528","..data.articles.Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","anthropocene",0,1287
"1529","..data.articles.Island.Biodiversity.in.the.Anthropocene.pdf","anthropocene",48,1287
"1530","..data.articles.Justice.and.Future.Generations.pdf","anthropocene",7,1287
"1531","..data.articles.Land.Use.and.Ecological.Change_.A.12.000.Year.History.pdf","anthropocene",18,1287
