"","individual_article","targeted_words","frequencey","total_counts"
"1500","Fire.performance.of.timber.review.for.use.in.wildland.urban.interfaces.pdf","anthropocene",0,1287
"1501","Fire..grazing.and.the.evolution.of.New.Zealand.grasses.pdf","anthropocene",0,1287
"1502","Fire..herbivores.and.the.management.of.temperate.Eucalyptus.savanna.in.Tasmania_.Introducing.the.Beaufront.fire...mammalian.herbivore.field.experiment.pdf","anthropocene",0,1287
"1503","Fires.and.rates.of.change.in.the.temperate.rainforests.of.northwestern.Patagonia.since...x223C.18.ka.pdf","anthropocene",2,1287
"1504","Fires.in.the.Cenozoic_.a.late.flowering.of.flammable.ecosystems.pdf","anthropocene",0,1287
"1505","firesincoastal.pdf","anthropocene",1,1287
"1506","fourthbudget_supporting_research_reviewofclimatescience_developements_since_ippc_ar4.libre.pdf","anthropocene",0,1287
"1507","G__Journals_Client.07_WF_18.5._Pagination_Tex_WF08187.dvi.pdf","anthropocene",0,1287
"1508","Gender.in.African.Population.Research_.The.Fertility_Reproductive.Health.Example.pdf","anthropocene",0,1287
"1509","Global.Biodiversity.Change_.The.Bad..the.Good..and.the.Unknown.pdf","anthropocene",0,1287
"1510","Global.Biogeochemical.Cycling.of.Mercury_.A.Review.pdf","anthropocene",0,1287
"1511","Global.Climate.Forcing.by.Criteria.Air.Pollutants.pdf","anthropocene",0,1287
"1512","Global.Environmental.Change.and.Noncommunicable.Disease.Risks.pdf","anthropocene",7,1287
"1513","Global.footprints.of.dansgaard.oeschger.oscillations.in.a.GCM.pdf","anthropocene",0,1287
"1514","Global.State.of.Biodiversity.and.Loss.pdf","anthropocene",1,1287
"1515","Global.Wildland.Fire.Management.Research.Needs.pdf","anthropocene",0,1287
"1516","Have.plants.evolved.to.self.immolate_.pdf","anthropocene",0,1287
"1517","Historical.pyrogeography.of.Texas..USA.pdf","anthropocene",0,1287
"1518","Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","anthropocene",0,1287
"1519","How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","anthropocene",0,1287
"1520","How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","anthropocene",0,1287
"1521","Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","anthropocene",0,1287
"1522","Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","anthropocene",4,1287
"1523","Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","anthropocene",0,1287
"1524","Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","anthropocene",0,1287
"1525","Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","anthropocene",18,1287
"1526","Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","anthropocene",0,1287
"1527","Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","anthropocene",0,1287
"1528","Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","anthropocene",0,1287
"1529","Island.Biodiversity.in.the.Anthropocene.pdf","anthropocene",48,1287
"1530","Justice.and.Future.Generations.pdf","anthropocene",7,1287
"1531","Land.Use.and.Ecological.Change_.A.12.000.Year.History.pdf","anthropocene",18,1287
"1532","Land.Use.and.Wildfire_.A.Review.of.Local.Interactions.and.Teleconnections.pdf","anthropocene",0,1287
"1533","Landscape.Ecology.A.Helicopter.View.pdf","anthropocene",0,1287
"1534","Late.glacial.and.Holocene.records.of.fire.and.vegetation.from.Cradle.Mountain.National.Park..Tasmania..Australia.pdf","anthropocene",0,1287
"1535","Locally.Based..Regionally.Manifested..and.Globally.Relevant_.Indigenous.and.Local.Knowledge..Values..and.Practices.for.Nature.pdf","anthropocene",0,1287
"1536","martin.2016.at.the.nexus.of.fire.water.and.society.pdf","anthropocene",1,1287
"1537","Mechanisms.of.Fire.Seasonality.Effects.on.Plant.Populations.pdf","anthropocene",0,1287
"1538","Mediterranean.Biomes_.Evolution.of.Their.Vegetation..Floras..and.Climate.pdf","anthropocene",1,1287
"1539","Mid.Cretaceous.Hothouse.Climate.and.the.Expansion.of.Early.Angiosperms.pdf","anthropocene",0,1287
"1540","Mobile.Worlds_.Choice.at.the.Intersection.of.Demographic.and.Environmental.Change.pdf","anthropocene",1,1287
"1541","Mobilizing.the.past.to.shape.a.better.Anthropocene.pdf","anthropocene",38,1287
"1542","Modelling.Human.Fire.Interactions.Combining.Alternative.Perspectives.and.Approaches.pdf","anthropocene",1,1287
"1543","Multiple.Facets.of.Marine.Invertebrate.Conservation.Genomics.pdf","anthropocene",1,1287
"1544","Museum.Genomics.pdf","anthropocene",6,1287
"1545","Natural.population.die.offs_.causes.and.consequences.for.terrestrial.mammals.pdf","anthropocene",0,1287
"1546","Nature.and.Climate.Effects.of.Individual.Tropospheric.Aerosol.Particles.pdf","anthropocene",0,1287
"1547","Paleobiology.of.Herbivorous.Dinosaurs.pdf","anthropocene",0,1287
"1548","Paleolithic.Archaeology.in.China.pdf","anthropocene",0,1287
"1549","Peatlands.and.Global.Change_.Response.and.Resilience.pdf","anthropocene",0,1287
"1550","Photorespiration.and.the.Evolution.of.C4.Photosynthesis.pdf","anthropocene",0,1287
"1551","Plant.Evolution.and.Climate.Over.Geological.Timescales.pdf","anthropocene",0,1287
"1552","Political.Theory.on.Climate.Change.pdf","anthropocene",26,1287
"1553","Preindustrial.Human.Impacts.on.Global.and.Regional.Environment.pdf","anthropocene",17,1287
"1554","Progress.in.Wilderness.Fire.Science.pdf","anthropocene",0,1287
"1555","Promoting.Global.Population.Health.While.Constraining.the.Environmental.Footprint.pdf","anthropocene",5,1287
"1556","psw_gtr247_01.pdf","anthropocene",1,1287
"1557","pyrodiversity.is.the.coupling.of.biodiversity.and.fire.regimes.in.food.webs.pdf","anthropocene",0,1287
"1558","Pyrodiversity.in.a.warming.world_.Research.challenges.and.opportunities.pdf","anthropocene",1,1287
"1559","Pyrogeography.and.the.Global.Quest.for.Sustainable.Fire.Management.pdf","anthropocene",10,1287
"1560","pyrosociality.pdf","anthropocene",2,1287
"1561","Quaking.Aspen.in.the.Northern.Rockies.Retention.and.Restoration.pdf","anthropocene",0,1287
"1562","Quaking.Aspen.in.the.Northern.Rockies.pdf","anthropocene",0,1287
"1563","Recent.Advances.and.Remaining.Uncertainties.in.Resolving.pdf","anthropocene",4,1287
"1564","Reconstruction.of.fire.regimes.through.integrated.paleoecological.proxy.data.and.ecological.modeling.pdf","anthropocene",0,1287
"1565","Reducing.Emissions.from.Deforestation.and.Forest.Degradation.pdf","anthropocene",0,1287
"1566","Regional.and.Global.Emissions.of.Air.Pollutants_.Recent.Trends.and.Future.Scenarios.pdf","anthropocene",0,1287
"1567","Regulation.of.Seed.Germination.and.Seedling.Growth.by.Chemical.Signals.from.Burning.Vegetation.pdf","anthropocene",0,1287
"1568","Representing.climate..disturbance..and.vegetation.interactions.in.landscape.models.pdf","anthropocene",0,1287
"1569","Resprouting.as.a.key.functional.trait_.how.buds..protection.and.resources.drive.persistence.after.fire.pdf","anthropocene",0,1287
"1570","Restoration.Ecology_.Interventionist.Approaches.for.Restoring.and.Maintaining.Ecosystem.Function.in.the.Face.of.Rapid.Environmental.Change.pdf","anthropocene",0,1287
"1571","Review.of.driving.factors.for.land.degradation.and.restoration.based.on.IPBES.pdf","anthropocene",0,1287
"1572","Reviewing.Fire..Climate..Deer..and.Foundation.Species.as.Drivers.of.Historically.Open.Oak.and.Pine.Forests.and.Transition.to.Closed.Forests.pdf","anthropocene",1,1287
"1573","Revisiting.Wildland.Fire.Fuel.Quantification.Methods_.The.Challenge.of.Understanding.a.Dynamic..Biotic.Entity.pdf","anthropocene",0,1287
"1574","Rewilding_.Science..Practice..and.Politics.pdf","anthropocene",12,1287
"1575","roos.et.al.2016.living.on.a.flammable.planet.interdisciplinary.cross.scalar.and.varied.cultural.lessons.prospects.and.pdf","anthropocene",1,1287
"1576","Shepherding.for.Wildfire.Adaptation.pdf","anthropocene",0,1287
"1577","Soothsaying.DOM.pdf","anthropocene",0,1287
"1578","Spatiotemporal.Data.Mining.Problems.and.Methods.pdf","anthropocene",0,1287
"1579","Species.distribution.models.pdf","anthropocene",0,1287
"1580","Supplementation.and.sustainable.grazing.systems.pdf","anthropocene",0,1287
"1581","targeted_words_plot.pdf","anthropocene",1,1287
"1582","Terrestrial.Vegetation.in.the.Coupled.Human.Earth.System_.Contributions.of.Remote.Sensing.pdf","anthropocene",0,1287
"1583","The.biogeochemical.consequences.of.late.Holocene.wildfires.in.three.subalpine.lakes.from.northern.Colorado.pdf","anthropocene",0,1287
"1584","The.co.evolution.of.life.and.organics.on.earth_.Expansions.of.energy.harnessing.pdf","anthropocene",3,1287
"1585","The.Concept.of.the.Anthropocene.pdf","anthropocene",326,1287
"1586","The.current.state.of.CO2.flux.chamber.studies.in.the.Arctic.tundra.pdf","anthropocene",0,1287
"1587","The.discovery.of.fire.by.humans.pdf","anthropocene",0,1287
"1588","The.Early.Origins.of.Terrestrial.C4.Photosynthesis.pdf","anthropocene",0,1287
"1589","The.Environmental.Reach.of.Asia.pdf","anthropocene",0,1287
"1590","The.long.term.impacts.of.climate.and.fire.on.catchment.processes.and.aquatic.ecosystem.response.in.Tasmania..Australia.pdf","anthropocene",2,1287
"1591","The.Politics.of.the.Anthropogenic.pdf","anthropocene",21,1287
"1592","The.Pyrogenic.Carbon.Cycle.pdf","anthropocene",0,1287
"1593","The.pyrohealth.transition_.how.combustion.emissions.have.shaped.health.through.human.history.pdf","anthropocene",4,1287
"1594","The.Role.of.Behavior.in.the.Evolution.of.Spiders..Silks..and.Webs.pdf","anthropocene",0,1287
"1595","The.scientific.value.of.fire.in.wilderness.pdf","anthropocene",0,1287
"1596","Tools.for.Assessing.the.Impacts.of.Climate.Variability.and.Change.on.Wildfire.Regimes.in.Forests.pdf","anthropocene",0,1287
"1597","total_counts_of_targeted_words.pdf","anthropocene",1,1287
"1598","Traditional.fire.use..landscape.transition..and.the.legacies.of.social.theory.past.pdf","anthropocene",1,1287
"1599","Traditional.Fire.Knowledge.pdf","anthropocene",0,1287
"1600","Transformative.Environmental.Governance.pdf","anthropocene",3,1287
"1601","Transgressing.Time_.Archaeological.Evidence.in_of.the.Anthropocene.pdf","anthropocene",130,1287
"1602","Tropical.Forests.in.the.Anthropocene.pdf","anthropocene",93,1287
"1603","Understanding.Fire.Regimes.for.a.Better.Anthropocene.pdf","anthropocene",51,1287
"1604","Understanding.the.long.term.impact.of.prescribed.burning.in.mediterranean.climate.biodiversity.hotspots..with.a.focus.on.south.western.Australia.pdf","anthropocene",0,1287
"1605","Urbanism.and.Anthropogenic.Landscapes.pdf","anthropocene",4,1287
"1606","Using.MODIS.data.to.analyse.post.fire.vegetation.recovery.in.Australian.eucalypt.forests.pdf","anthropocene",0,1287
"1607","Vegetation.fires.in.the.Anthropocene.pdf","anthropocene",14,1287
"1608","What.Limits.Trees.in.C4.Grasslands.and.Savannas_.pdf","anthropocene",0,1287
"1609","Wildfire.Prediction.to.Inform.Fire.Management_.Statistical.Science.Challenges.pdf","anthropocene",0,1287
"1610","Wildland.fire.risk.research.in.Canada.pdf","anthropocene",1,1287
"1611","Will.landscape.fire.increase.in.the.future_.A.systems.approach.to.climate..fire..fuel..and.human.drivers.pdf","anthropocene",1,1287
"1612","X12.000.Years.of.fire.regime.drivers.in.pdf","pyrodiversity",0,374
"1613","X2022.12.30.NW.Biomes.to.Anthromes.Technical.Paper.pdf","pyrodiversity",0,374
"1614","A.450.Million.Year.History.of.Fire.pdf","pyrodiversity",0,374
"1615","A.new.Dead.Sea.pollen.record.reveals.the.last.glacial.paleoenvironment.of.the.southern.Levant.pdf","pyrodiversity",0,374
"1616","A.Novel.Approach.to.Carrying.Capacity_.From.a.priori.Prescription.to.a.posteriori.Derivation.Based.on.Underlying.Mechanisms.and.Dynamics.pdf","pyrodiversity",0,374
"1617","A.review.of.challenges.to.determining.and.demonstrating.efficiency.of.large.fire.management.pdf","pyrodiversity",0,374
"1618","A.systematic.review.of.factors.affecting.wildlife.survival.during.rehabilitation.and.release.pdf","pyrodiversity",0,374
"1619","A.review.of.study.methods.and.progress.on.hominid.use.of.fire.pdf","pyrodiversity",0,374
"1620","Adaptation.Strategies.and.Approaches.for.Managing.Fire.in.a.Changing.Climate.pdf","pyrodiversity",0,374
"1621","Aerosol.Impacts.on.Climate.and.Biogeochemistry.pdf","pyrodiversity",0,374
"1622","An.Overview.of.Forest.Fire.Regimes.and.Their.Constitution.Basis.pdf","pyrodiversity",0,374
"1623","Anthropology.and.the.Anthropocene_.Criticisms..Experiments..and.Collaborations.pdf","pyrodiversity",0,374
"1624","archibald.2016.managing.the.human.component.of.fire.regimes.lessons.from.africa.pdf","pyrodiversity",2,374
"1625","Assessing.Landscape.Vulnerability.to.Wildfire.in.the.USA.pdf","pyrodiversity",0,374
"1626","Astrobiology_.The.Study.of.the.Living.Universe.pdf","pyrodiversity",0,374
"1627","Broad.Scale.Monitoring.of.Live.Fuel.Moisture.pdf","pyrodiversity",0,374
"1628","Can.trophic.rewilding.reduce.the.impact.pdf","pyrodiversity",1,374
"1629","Centering.Indigenous.Voices_.The.Role.of.Fire.in.the.Boreal.Forest.of.North.America.pdf","pyrodiversity",1,374
"1630","Changing.fire.regimes.in.East.and.Southern.Africa.s.savanna.protected.areas_.opportunities.and.challenges.for.indigenous.led.savanna.burning.emissions.abatement.schemes.pdf","pyrodiversity",7,374
"1631","Climate.vegetation.fire.interactions.and.feedbacks_.trivial.detail.or.major.barrier.to.projecting.the.future.of.the.Earth.system_.pdf","pyrodiversity",0,374
"1632","Climate.Adaptation.of.Tropical.Cattle.pdf","pyrodiversity",0,374
"1633","Climate.and.wildfires.in.the.North.American.boreal.forest.pdf","pyrodiversity",0,374
"1634","Climate.Change.and.Forests.pdf","pyrodiversity",0,374
"1635","Climate.Change.and.Future.Fire.Regimes_.Examples.from.California.pdf","pyrodiversity",0,374
"1636","Climate.change.impact.on.future.wildfire.danger.and.activity.in.southern.Europe_.a.review.pdf","pyrodiversity",0,374
"1637","Climate.change.vulnerability.and.adaptation.in.the.managed.Canadian.boreal.forest.pdf","pyrodiversity",0,374
"1638","Climate.change..extreme.weather.events.pdf","pyrodiversity",0,374
"1639","CLIMATE.ECONOMICS..THE.STATE.OF.THE.ART.pdf","pyrodiversity",0,374
"1640","Climate.Extremes.and.Compound.Hazards.in.a.Warming.World.pdf","pyrodiversity",0,374
"1641","Climate.influences.on.future.fire.severity_.a.synthesis.of.climate.fire.interactions.and.impacts.on.fire.regimes..high.severity.fire..and.forests.in.the.western.United.States.pdf","pyrodiversity",0,374
"1642","Climate..Environment..and.Disturbance.History.Govern.Resilience.of.Western.North.American.Forests.pdf","pyrodiversity",0,374
"1643","Coexisting.with.wildfire_.Achievements.and.challenges.for.a.radical.social.ecological.transformation.in.Catalonia..Spain..pdf","pyrodiversity",0,374
"1644","Comparison.of.Wildfire.Meteorology.and.Climate.at.the.Adriatic.Coast.and.Southeast.Australia.pdf","pyrodiversity",0,374
"1645","Consequences.of.climate.change.pdf","pyrodiversity",0,374
"1646","Considering.regeneration.failure.in.the.context.of.changing.climate.and.disturbance.regimes.in.western.North.America.pdf","pyrodiversity",1,374
"1647","Critical.Geoarchaeology_.From.Depositional.Processes.to.the.Sociopolitics.of.Earthen.Life.pdf","pyrodiversity",0,374
"1648","CURRENT.UNCERTAINTIES.IN.ASSESSING.AEROSOL.EFFECTS.ON.CLIMATE.pdf","pyrodiversity",0,374
"1649","Current.Wildland.Fire.Patterns.and.Challenges.in.Europe_.A.Synthesis.of.National.Perspectives.pdf","pyrodiversity",0,374
"1650","Degradation.and.Recovery.in.Changing.Forest.Landscapes_.A.Multiscale.Conceptual.Framework.pdf","pyrodiversity",2,374
"1651","Demographic.Transitions.and.Modernity.pdf","pyrodiversity",0,374
"1652","Denitrification..Anammox..and.N2.Production.in.Marine.Sediments.pdf","pyrodiversity",0,374
"1653","Designer.Ecosystems_.Incorporating.Design.Approaches.into.Applied.Ecology.pdf","pyrodiversity",0,374
"1654","Disturbance..Complexity..Scale_.New.Approaches.to.the.Study.of.Human.Environment.Interactions.pdf","pyrodiversity",1,374
"1655","Drought.and.Fire.in.the.Western.USA_.Is.Climate.Attribution.Enough_.pdf","pyrodiversity",0,374
"1656","Droughts..Wildfires..and.Forest.Carbon.Cycling_.A.Pantropical.Synthesis.pdf","pyrodiversity",0,374
"1657","Dry.Deposition.of.Atmospheric.Aerosols_.Approaches..Observations..and.Mechanisms.pdf","pyrodiversity",0,374
"1658","Ecological.Mechanisms.Underlying.Arthropod.Species.Diversity.in.Grasslands.pdf","pyrodiversity",0,374
"1659","Ecology.and.evolution.of.pine.life.histories.pdf","pyrodiversity",0,374
"1660","Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy..2..pdf","pyrodiversity",0,374
"1661","Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy.pdf","pyrodiversity",0,374
"1662","Ecology.and.long.term.history.of.fire.in.New.Zealand.pdf","pyrodiversity",0,374
"1663","Economic.drivers.of.global.fire.activity_.A.critical.review.using.the.DPSIR.framework.pdf","pyrodiversity",0,374
"1664","Ecosystem.Services.from.Tropical.Forests_.Review.of.Current.Science.pdf","pyrodiversity",0,374
"1665","Effects.of.Evolution..Ecology..and.Economy.on.Human.Diet_.Insights.from.Hunter.Gatherers.and.Other.Small.Scale.Societies.pdf","pyrodiversity",0,374
"1666","Environmental.Security.and.the.Anthropocene_.Law..Criminology..and.International.Relations.pdf","pyrodiversity",0,374
"1667","Ever.Since.Owen_.Changing.Perspectives.on.the.Early.Evolution.of.Tetrapods.pdf","pyrodiversity",0,374
"1668","Evolution.in.the.Anthropocene_.Informing.Governance.and.Policy.pdf","pyrodiversity",0,374
"1669","Evolutionary.Ecology.of.Fire.pdf","pyrodiversity",0,374
"1670","Evolutionary.Legacy.Effects.on.Ecosystems_.Biogeographic.Origins..Plant.Traits..and.Implications.for.Management.in.the.Era.of.Global.Change.pdf","pyrodiversity",0,374
